Transaction_ID,Geo_Risk,Velocity_Risk,Device_Risk,Amount_Risk,Network_Risk,Behavioral_Risk,Final_Risk_Score,Decision
TXN_2271,100,0,100,100,40,0,56,OTP
TXN_2272,90,0,100,100,0,0,48,Approve
TXN_2273,90,0,100,100,40,0,54,OTP
TXN_2274,100,50,100,0,0,48,52,OTP
TXN_2275,90,0,100,0,40,48,46,Approve
TXN_2276,50,0,100,100,0,48,47,Approve
TXN_2277,100,0,100,50,40,0,48,Approve
TXN_2278,90,0,100,100,40,0,54,OTP
TXN_2279,90,0,100,100,0,0,48,Approve
TXN_2280,90,0,100,0,0,0,33,Approve
TXN_2281,100,50,100,100,40,48,73,Block
TXN_2282,100,0,100,50,40,48,55,OTP
TXN_2283,100,0,100,50,40,0,48,Approve
TXN_2284,100,0,100,100,40,0,56,OTP
TXN_2285,100,0,100,50,0,40,48,Approve
TXN_2286,100,40,100,50,40,0,56,OTP
TXN_2287,100,0,100,100,40,0,56,OTP
TXN_2288,100,0,100,100,40,0,56,OTP
TXN_2289,100,50,100,100,0,62,69,OTP
TXN_2290,100,50,100,50,40,0,58,OTP
TXN_2291,100,0,100,0,40,0,41,Approve
TXN_2292,90,40,100,50,40,62,63,OTP
TXN_2293,100,0,100,100,40,40,62,OTP
TXN_2294,90,0,100,100,0,0,48,Approve
TXN_2295,100,90,100,100,40,52,81,Block
TXN_2296,100,0,60,0,0,0,29,Approve
TXN_2297,50,0,100,100,40,62,55,OTP
TXN_2298,100,50,100,100,40,40,72,Block
TXN_2299,100,50,100,100,0,0,60,OTP
TXN_2300,100,50,100,50,0,0,52,OTP
TXN_2301,100,0,100,100,0,0,50,Approve
TXN_2302,90,40,100,100,0,48,63,OTP
TXN_2303,100,50,100,0,40,48,58,OTP
TXN_2304,100,0,100,100,0,0,50,Approve
TXN_2305,50,0,100,100,40,62,55,OTP
TXN_2306,100,50,100,100,40,0,66,OTP
TXN_2307,50,0,100,50,40,0,38,Approve
TXN_2308,100,40,100,100,40,0,64,OTP
TXN_2309,100,50,100,50,40,0,58,OTP
TXN_2310,100,40,100,0,40,0,49,Approve
TXN_2311,100,50,100,100,40,48,73,Block
TXN_2312,100,50,100,100,40,0,66,OTP
TXN_2313,100,0,100,100,0,0,50,Approve
TXN_2314,100,0,100,100,40,0,56,OTP
TXN_2315,100,0,100,100,40,48,63,OTP
TXN_2316,50,90,100,100,40,48,71,Block
TXN_2317,100,0,100,50,40,48,55,OTP
TXN_2318,100,0,100,100,40,0,56,OTP
TXN_2319,100,50,100,100,40,48,73,Block
TXN_2320,100,0,100,100,40,0,56,OTP
TXN_2321,50,50,100,0,40,0,41,Approve
TXN_2322,100,0,100,50,40,48,55,OTP
TXN_2323,100,0,100,0,40,48,48,Approve
TXN_2324,100,0,100,0,40,0,41,Approve
TXN_2325,100,90,100,100,40,40,80,Block
TXN_2326,100,0,100,100,40,52,63,OTP
TXN_2327,50,50,100,100,0,48,57,OTP
TXN_2328,90,0,100,50,0,48,47,Approve
TXN_2329,100,0,100,50,0,48,49,Approve
TXN_2330,100,0,100,100,0,0,50,Approve
TXN_2331,100,50,100,100,40,0,66,OTP
TXN_2332,100,0,100,50,40,0,48,Approve
TXN_2333,100,0,100,100,0,0,50,Approve
TXN_2334,100,50,100,100,40,52,73,Block
TXN_2335,50,40,100,0,0,48,40,Approve
TXN_2336,50,0,100,100,40,0,46,Approve
TXN_2337,100,40,100,100,40,52,71,Block
TXN_2338,100,50,100,100,40,52,73,Block
TXN_2339,90,50,100,100,0,0,58,OTP
TXN_2340,100,0,100,100,0,48,57,OTP
TXN_2341,100,0,100,0,40,48,48,Approve
TXN_2342,100,50,100,50,40,0,58,OTP
TXN_2343,100,0,100,100,0,0,50,Approve
TXN_2344,100,0,100,100,0,40,56,OTP
TXN_2345,100,90,100,100,0,0,68,OTP
TXN_2346,100,90,100,0,40,0,59,OTP
TXN_2347,100,0,100,100,0,62,59,OTP
TXN_2348,100,0,100,100,40,48,63,OTP
TXN_2349,100,50,100,100,40,0,66,OTP
TXN_2350,100,50,100,100,40,62,75,Block
TXN_2351,90,0,100,100,40,0,54,OTP
TXN_2352,100,0,100,0,40,52,48,Approve
TXN_2353,100,0,100,100,40,0,56,OTP
TXN_2354,90,50,100,100,40,0,64,OTP
TXN_2355,100,0,100,50,40,0,48,Approve
TXN_2356,100,0,60,50,40,0,42,Approve
TXN_2357,100,0,100,50,40,62,57,OTP
TXN_2358,90,40,100,50,40,0,54,OTP
TXN_2359,100,0,100,0,40,48,48,Approve
TXN_2360,100,0,100,100,40,0,56,OTP
TXN_2361,100,0,100,100,0,48,57,OTP
TXN_2362,100,0,100,100,40,0,56,OTP
TXN_2363,90,0,100,50,40,0,46,Approve
TXN_2364,100,0,100,100,40,62,65,OTP
TXN_2365,100,50,100,100,0,48,67,OTP
TXN_2366,50,40,100,100,40,0,54,OTP
TXN_2367,100,50,100,100,40,0,66,OTP
TXN_2368,100,0,100,100,0,48,57,OTP
TXN_2369,100,50,100,100,40,0,66,OTP
TXN_2370,100,0,100,50,40,0,48,Approve
TXN_2371,100,0,100,100,40,0,56,OTP
TXN_2372,100,0,100,50,40,48,55,OTP
TXN_2373,50,0,100,0,0,48,32,Approve
TXN_2374,100,0,100,100,0,0,50,Approve
TXN_2375,100,0,100,100,40,0,56,OTP
TXN_2376,100,0,100,100,40,0,56,OTP
TXN_2377,50,0,100,0,40,0,31,Approve
TXN_2378,100,0,100,100,40,0,56,OTP
TXN_2379,50,0,100,100,0,0,40,Approve
TXN_2380,100,50,100,100,40,0,66,OTP
TXN_2381,90,90,100,100,40,48,79,Block
TXN_2382,100,40,100,50,0,62,59,OTP
TXN_2383,50,0,100,50,0,48,39,Approve
TXN_2384,100,50,100,100,40,40,72,Block
TXN_2385,100,0,100,100,0,0,50,Approve
TXN_2386,100,0,100,100,40,0,56,OTP
TXN_2387,100,90,100,0,0,52,60,OTP
TXN_2388,100,0,100,100,40,52,63,OTP
TXN_2389,100,0,100,50,40,0,48,Approve
TXN_2390,100,0,100,100,40,0,56,OTP
TXN_2391,100,40,100,0,40,0,49,Approve
TXN_2392,50,50,100,50,40,48,55,OTP
TXN_2393,90,50,100,0,0,0,43,Approve
TXN_2394,90,50,100,100,40,0,64,OTP
TXN_2395,90,0,100,100,40,40,60,OTP
TXN_2396,100,50,100,100,40,0,66,OTP
TXN_2397,100,0,100,100,0,48,57,OTP
TXN_2398,100,0,100,100,40,40,62,OTP
TXN_2399,100,0,100,100,40,0,56,OTP
TXN_2400,100,50,100,50,40,40,64,OTP
TXN_2401,100,0,100,50,40,48,55,OTP
TXN_2402,100,90,100,50,40,0,66,OTP
TXN_2403,100,90,100,100,0,0,68,OTP
TXN_2404,100,50,100,100,40,0,66,OTP
TXN_2405,90,0,100,100,0,0,48,Approve
TXN_2406,100,0,100,100,0,0,50,Approve
TXN_2407,90,50,100,100,40,0,64,OTP
TXN_2408,100,0,100,100,40,0,56,OTP
TXN_2409,90,90,100,100,40,0,72,Block
TXN_2410,100,0,100,100,40,0,56,OTP
TXN_2411,100,0,100,50,0,0,42,Approve
TXN_2412,90,0,100,100,0,0,48,Approve
TXN_2413,90,0,100,100,40,0,54,OTP
TXN_2414,100,0,100,100,0,40,56,OTP
TXN_2415,100,0,100,0,40,0,41,Approve
TXN_2416,100,0,100,100,0,0,50,Approve
TXN_2417,100,0,100,100,40,0,56,OTP
TXN_2418,100,50,100,0,40,52,58,OTP
TXN_2419,100,0,100,100,40,0,56,OTP
TXN_2420,90,0,100,100,0,48,55,OTP
TXN_2421,100,0,100,100,0,52,57,OTP
TXN_2422,100,0,100,100,40,48,63,OTP
TXN_2423,100,0,100,100,40,48,63,OTP
TXN_2424,100,0,100,100,40,40,62,OTP
TXN_2425,100,50,100,100,0,0,60,OTP
TXN_2426,90,0,100,100,40,0,54,OTP
TXN_2427,100,50,100,100,40,0,66,OTP
TXN_2428,100,0,100,100,40,52,63,OTP
TXN_2429,100,0,100,50,40,0,48,Approve
TXN_2430,100,0,100,100,40,0,56,OTP
TXN_2431,100,0,100,100,40,0,56,OTP
TXN_2432,100,50,100,50,40,0,58,OTP
TXN_2433,90,50,100,50,40,0,56,OTP
TXN_2434,100,50,100,100,40,52,73,Block
TXN_2435,100,0,100,100,40,48,63,OTP
TXN_2436,50,0,100,100,40,0,46,Approve
TXN_2437,90,50,100,100,40,0,64,OTP
TXN_2438,100,50,100,100,40,0,66,OTP
TXN_2439,100,0,100,50,40,52,56,OTP
TXN_2440,100,0,100,100,40,0,56,OTP
TXN_2441,100,50,100,50,40,48,65,OTP
TXN_2442,90,0,100,100,40,0,54,OTP
TXN_2443,50,0,100,100,40,0,46,Approve
TXN_2444,90,90,100,100,0,0,66,OTP
TXN_2445,50,50,100,100,0,62,59,OTP
TXN_2446,100,40,100,50,40,0,56,OTP
TXN_2447,100,0,100,50,40,0,48,Approve
TXN_2448,100,0,100,100,40,0,56,OTP
TXN_2449,100,0,100,100,40,0,56,OTP
TXN_2450,100,0,100,100,40,0,56,OTP
TXN_2451,100,50,100,100,40,62,75,Block
TXN_2452,100,90,100,100,40,62,83,Block
TXN_2453,50,50,100,100,40,48,63,OTP
TXN_2454,100,40,100,0,40,0,49,Approve
TXN_2455,90,50,100,50,0,40,56,OTP
TXN_2456,100,50,100,100,40,40,72,Block
TXN_2457,100,0,100,100,0,0,50,Approve
TXN_2458,90,40,100,100,40,48,69,OTP
TXN_2459,90,40,100,100,40,0,62,OTP
TXN_2460,100,0,100,0,40,62,50,Approve
TXN_2461,90,0,100,100,40,0,54,OTP
TXN_2462,90,0,100,50,0,62,49,Approve
TXN_2463,100,50,100,100,40,48,73,Block
TXN_2464,90,50,100,100,40,52,71,Block
TXN_2465,100,0,100,100,0,0,50,Approve
TXN_2466,100,40,100,100,0,48,65,OTP
TXN_2467,100,0,100,100,40,0,56,OTP
TXN_2468,50,0,100,100,0,0,40,Approve
TXN_2469,100,0,100,100,40,0,56,OTP
TXN_2470,100,0,100,50,40,48,55,OTP
TXN_2471,50,0,100,100,40,0,46,Approve
TXN_2472,100,0,100,100,40,48,63,OTP
TXN_2473,100,0,100,50,40,40,54,OTP
TXN_2474,100,50,100,100,40,0,66,OTP
TXN_2475,50,0,100,100,40,62,55,OTP
TXN_2476,100,0,100,100,40,52,63,OTP
TXN_2477,100,0,100,0,40,0,41,Approve
TXN_2478,100,0,100,100,40,0,56,OTP
TXN_2479,100,50,100,0,40,0,51,OTP
TXN_2480,100,0,100,50,40,0,48,Approve
TXN_2481,100,0,100,50,40,0,48,Approve
TXN_2482,50,0,100,100,40,0,46,Approve
TXN_2483,100,0,100,100,40,0,56,OTP
TXN_2484,90,50,100,50,0,0,50,Approve
TXN_2485,100,0,100,50,0,40,48,Approve
TXN_2486,100,0,100,100,40,0,56,OTP
TXN_2487,100,0,100,100,0,0,50,Approve
TXN_2488,100,0,100,100,40,0,56,OTP
TXN_2489,100,0,100,50,40,0,48,Approve
TXN_2490,100,50,100,100,0,0,60,OTP
TXN_2491,100,0,100,100,40,62,65,OTP
TXN_2492,100,0,100,50,40,0,48,Approve
TXN_2493,100,50,100,100,0,62,69,OTP
TXN_2494,100,0,100,100,0,48,57,OTP
TXN_2495,90,50,100,100,40,0,64,OTP
TXN_2496,100,0,100,100,40,48,63,OTP
TXN_2497,100,0,100,100,40,0,56,OTP
TXN_2498,100,40,100,100,0,0,58,OTP
TXN_2499,100,0,100,100,0,62,59,OTP
TXN_2500,100,0,100,50,0,48,49,Approve
TXN_2501,100,0,100,100,40,0,56,OTP
TXN_2502,100,0,100,50,40,52,56,OTP
TXN_2503,100,0,100,100,0,0,50,Approve
TXN_2504,100,0,100,100,0,62,59,OTP
TXN_2505,100,0,100,100,40,48,63,OTP
TXN_2506,100,90,100,100,40,40,80,Block
TXN_2507,100,40,100,100,40,48,71,Block
TXN_2508,100,40,100,100,0,0,58,OTP
TXN_2509,100,50,100,100,40,48,73,Block
TXN_2510,100,50,100,50,0,48,59,OTP
TXN_2511,100,0,100,100,40,0,56,OTP
TXN_2512,50,50,100,100,40,0,56,OTP
TXN_2513,100,0,100,0,40,62,50,Approve
TXN_2514,100,0,100,0,40,0,41,Approve
TXN_2515,100,50,100,100,40,0,66,OTP
TXN_2516,100,0,100,50,0,0,42,Approve
TXN_2517,100,50,100,100,40,48,73,Block
TXN_2518,100,50,100,0,40,62,60,OTP
TXN_2519,100,50,100,100,40,48,73,Block
TXN_2520,100,0,100,100,0,40,56,OTP
TXN_2521,100,50,100,100,40,52,73,Block
TXN_2522,50,0,100,100,0,48,47,Approve
TXN_2523,100,0,100,100,40,40,62,OTP
TXN_2524,100,90,100,100,40,0,74,Block
TXN_2525,100,90,100,100,40,52,81,Block
TXN_2526,100,0,100,100,40,0,56,OTP
TXN_2527,100,50,100,100,0,0,60,OTP
TXN_2528,100,50,100,100,40,40,72,Block
TXN_2529,100,0,100,100,0,0,50,Approve
TXN_2530,90,0,100,100,0,0,48,Approve
TXN_2531,100,0,100,100,0,40,56,OTP
TXN_2532,100,50,100,50,0,0,52,OTP
TXN_2533,100,50,100,100,0,0,60,OTP
TXN_2534,100,50,100,100,40,0,66,OTP
TXN_2535,100,0,100,0,40,0,41,Approve
TXN_2536,50,50,100,100,40,62,65,OTP
TXN_2537,100,50,100,50,40,0,58,OTP
TXN_2538,100,90,100,100,0,0,68,OTP
TXN_2539,100,0,100,100,40,62,65,OTP
TXN_2540,90,90,100,0,40,0,57,OTP
TXN_2541,100,0,100,50,0,40,48,Approve
TXN_2542,100,50,100,50,40,0,58,OTP
TXN_2543,100,0,100,50,40,48,55,OTP
TXN_2544,100,0,100,100,40,40,62,OTP
TXN_2545,90,50,100,100,40,0,64,OTP
TXN_2546,100,0,100,0,40,52,48,Approve
TXN_2547,100,0,100,100,40,0,56,OTP
TXN_2548,100,0,100,0,0,0,35,Approve
TXN_2549,100,50,100,100,0,0,60,OTP
TXN_2550,50,0,100,100,0,0,40,Approve
TXN_2551,100,0,100,50,40,0,48,Approve
TXN_2552,100,0,100,100,40,0,56,OTP
TXN_2553,100,50,100,50,40,0,58,OTP
TXN_2554,90,50,100,100,40,0,64,OTP
TXN_2555,50,0,100,100,40,0,46,Approve
TXN_2556,100,40,100,50,0,0,50,Approve
TXN_2557,100,0,100,0,40,40,47,Approve
TXN_2558,90,0,100,100,40,0,54,OTP
TXN_2559,100,0,100,100,40,0,56,OTP
TXN_2560,100,50,100,100,0,62,69,OTP
TXN_2561,100,0,100,100,40,0,56,OTP
TXN_2562,100,0,100,100,40,0,56,OTP
TXN_2563,100,50,100,100,0,0,60,OTP
TXN_2564,90,0,100,100,40,62,63,OTP
TXN_2565,100,50,100,100,40,0,66,OTP
TXN_2566,100,0,100,100,40,0,56,OTP
TXN_2567,90,0,100,50,40,0,46,Approve
TXN_2568,100,0,100,100,0,0,50,Approve
TXN_2569,100,50,100,100,40,0,66,OTP
TXN_2570,100,90,100,100,40,0,74,Block
TXN_2571,100,50,100,100,40,0,66,OTP
TXN_2572,100,50,100,100,40,48,73,Block
TXN_2573,100,50,100,50,0,52,60,OTP
TXN_2574,100,0,100,100,0,0,50,Approve
TXN_2575,100,0,100,100,40,0,56,OTP
TXN_2576,100,50,100,100,0,62,69,OTP
TXN_2577,50,50,100,100,40,62,65,OTP
TXN_2578,100,0,100,100,0,0,50,Approve
TXN_2579,90,0,100,100,40,0,54,OTP
TXN_2580,100,50,100,100,40,40,72,Block
TXN_2581,100,50,100,100,40,0,66,OTP
TXN_2582,100,0,100,100,40,0,56,OTP
TXN_2583,100,0,100,100,40,62,65,OTP
TXN_2584,100,50,100,100,40,62,75,Block
TXN_2585,100,0,100,50,40,0,48,Approve
TXN_2586,90,0,100,50,40,0,46,Approve
TXN_2587,90,0,100,100,40,52,61,OTP
TXN_2588,100,0,100,0,0,48,42,Approve
TXN_2589,100,0,100,100,40,40,62,OTP
TXN_2590,100,0,100,100,40,0,56,OTP
TXN_2591,100,50,100,100,40,0,66,OTP
TXN_2592,100,90,100,100,0,0,68,OTP
TXN_2593,100,50,100,100,0,40,66,OTP
TXN_2594,100,40,100,100,40,0,64,OTP
TXN_2595,100,0,100,50,40,48,55,OTP
TXN_2596,90,0,100,50,40,52,54,OTP
TXN_2597,50,40,100,100,0,52,55,OTP
TXN_2598,100,0,100,100,40,62,65,OTP
TXN_2599,50,0,100,50,40,62,47,Approve
TXN_2600,100,0,100,100,40,0,56,OTP
TXN_2601,100,0,100,100,0,0,50,Approve
TXN_2602,100,40,100,100,40,48,71,Block
TXN_2603,100,50,100,100,40,62,75,Block
TXN_2604,100,0,100,100,40,0,56,OTP
TXN_2605,100,0,100,50,40,48,55,OTP
TXN_2606,90,0,100,100,40,48,61,OTP
TXN_2607,100,0,100,100,0,0,50,Approve
TXN_2608,100,0,100,100,0,0,50,Approve
TXN_2609,50,0,100,100,40,62,55,OTP
TXN_2610,100,0,100,100,40,0,56,OTP
TXN_2611,100,50,100,100,0,40,66,OTP
TXN_2612,100,50,100,50,40,0,58,OTP
TXN_2613,100,0,100,100,40,0,56,OTP
TXN_2614,90,50,100,100,40,0,64,OTP
TXN_2615,100,0,100,50,40,0,48,Approve
TXN_2616,100,50,100,100,40,0,66,OTP
TXN_2617,100,0,100,100,40,0,56,OTP
TXN_2618,100,50,100,50,40,48,65,OTP
TXN_2619,100,0,100,100,40,0,56,OTP
TXN_2620,100,0,100,100,0,0,50,Approve
TXN_2621,100,0,100,100,40,0,56,OTP
TXN_2622,100,40,100,100,40,40,70,Block
TXN_2623,90,40,100,100,40,0,62,OTP
TXN_2624,100,50,100,100,0,0,60,OTP
TXN_2625,90,50,100,100,0,48,65,OTP
TXN_2626,90,50,100,100,40,0,64,OTP
TXN_2627,100,0,100,100,40,0,56,OTP
TXN_2628,100,50,100,100,40,0,66,OTP
TXN_2629,100,0,100,100,0,0,50,Approve
TXN_2630,100,0,100,100,40,0,56,OTP
TXN_2631,90,50,100,100,40,48,71,Block
TXN_2632,50,50,100,100,40,0,56,OTP
TXN_2633,100,50,100,50,40,0,58,OTP
TXN_2634,100,40,100,50,0,48,57,OTP
TXN_2635,100,50,100,100,0,0,60,OTP
TXN_2636,50,0,100,100,0,0,40,Approve
TXN_2637,90,0,100,100,0,40,54,OTP
TXN_2638,100,0,100,100,40,0,56,OTP
TXN_2639,100,0,100,50,40,0,48,Approve
TXN_2640,100,90,100,100,0,0,68,OTP
TXN_2641,100,0,100,100,40,0,56,OTP
TXN_2642,100,50,100,100,40,0,66,OTP
TXN_2643,100,0,100,100,0,0,50,Approve
TXN_2644,100,40,100,100,0,0,58,OTP
TXN_2645,50,50,100,100,40,0,56,OTP
TXN_2646,90,40,100,100,40,0,62,OTP
TXN_2647,90,0,100,100,40,0,54,OTP
TXN_2648,100,0,100,100,40,48,63,OTP
TXN_2649,100,40,100,100,0,52,65,OTP
TXN_2650,100,0,100,0,0,48,42,Approve
TXN_2651,90,90,100,100,40,48,79,Block
TXN_2652,100,0,100,100,40,0,56,OTP
TXN_2653,100,0,100,100,40,52,63,OTP
TXN_2654,100,0,100,100,0,48,57,OTP
TXN_2655,100,40,100,100,0,48,65,OTP
TXN_2656,100,0,100,100,40,0,56,OTP
TXN_2657,100,0,100,100,0,48,57,OTP
TXN_2658,100,0,100,50,0,0,42,Approve
TXN_2659,100,50,100,100,40,0,66,OTP
TXN_2660,100,0,100,100,40,0,56,OTP
TXN_2661,100,40,100,100,40,0,64,OTP
TXN_2662,90,0,100,100,40,52,61,OTP
TXN_2663,100,0,100,0,40,52,48,Approve
TXN_2664,100,40,100,50,0,0,50,Approve
TXN_2665,90,50,100,100,40,0,64,OTP
TXN_2666,100,50,100,0,40,48,58,OTP
TXN_2667,90,50,100,100,40,0,64,OTP
TXN_2668,100,0,100,100,0,0,50,Approve
TXN_2669,100,0,100,0,40,0,41,Approve
TXN_2670,100,0,100,100,0,0,50,Approve
TXN_2671,100,0,100,100,40,62,65,OTP
TXN_2672,100,0,100,100,40,52,63,OTP
TXN_2673,100,50,100,100,0,0,60,OTP
TXN_2674,100,0,100,100,40,0,56,OTP
TXN_2675,90,0,100,100,0,0,48,Approve
TXN_2676,100,0,100,0,40,40,47,Approve
TXN_2677,100,50,100,100,40,62,75,Block
TXN_2678,100,0,100,100,40,0,56,OTP
TXN_2679,90,50,100,100,40,0,64,OTP
TXN_2680,90,0,100,100,0,0,48,Approve
TXN_2681,100,0,100,100,40,0,56,OTP
TXN_2682,100,50,100,100,40,0,66,OTP
TXN_2683,100,0,100,100,40,52,63,OTP
TXN_2684,90,0,100,50,40,48,53,OTP
TXN_2685,100,50,100,100,0,0,60,OTP
TXN_2686,100,50,100,50,40,48,65,OTP
TXN_2687,100,50,100,100,0,48,67,OTP
TXN_2688,100,40,100,100,40,40,70,Block
TXN_2689,100,0,100,0,40,0,41,Approve
TXN_2690,50,40,100,100,40,52,61,OTP
TXN_2691,100,0,100,100,0,62,59,OTP
TXN_2692,100,0,100,100,40,40,62,OTP
TXN_2693,100,40,100,0,40,0,49,Approve
TXN_2694,90,0,100,100,40,48,61,OTP
TXN_2695,90,50,100,100,0,62,67,OTP
TXN_2696,100,0,100,50,0,0,42,Approve
TXN_2697,100,0,100,100,40,0,56,OTP
TXN_2698,100,50,100,100,0,62,69,OTP
TXN_2699,100,0,100,100,40,0,56,OTP
TXN_2700,100,0,100,100,0,52,57,OTP
TXN_2701,100,0,100,100,40,52,63,OTP
TXN_2702,100,0,100,100,0,40,56,OTP
TXN_2703,100,0,100,100,0,40,56,OTP
TXN_2704,100,50,100,50,40,0,58,OTP
TXN_2705,100,40,100,0,40,0,49,Approve
TXN_2706,100,40,100,100,40,52,71,Block
TXN_2707,100,50,100,100,40,0,66,OTP
TXN_2708,50,50,100,100,0,40,56,OTP
TXN_2709,100,50,100,50,40,48,65,OTP
TXN_2710,90,50,100,100,0,62,67,OTP
TXN_2711,100,0,100,100,40,0,56,OTP
TXN_2712,100,0,100,0,0,48,42,Approve
TXN_2713,90,50,100,0,40,62,58,OTP
TXN_2714,100,50,100,100,40,62,75,Block
TXN_2715,90,40,100,50,40,48,61,OTP
TXN_2716,90,0,100,100,40,0,54,OTP
TXN_2717,100,0,100,100,40,48,63,OTP
TXN_2718,100,0,100,100,0,48,57,OTP
TXN_2719,90,0,100,100,40,0,54,OTP
TXN_2720,100,40,100,100,0,0,58,OTP
TXN_2721,100,40,100,100,40,48,71,Block
TXN_2722,100,50,100,50,0,0,52,OTP
TXN_2723,100,40,100,100,40,0,64,OTP
TXN_2724,100,50,100,100,0,0,60,OTP
TXN_2725,100,0,100,100,40,40,62,OTP
TXN_2726,100,90,100,50,0,0,60,OTP
TXN_2727,100,0,100,100,40,52,63,OTP
TXN_2728,100,50,100,100,0,0,60,OTP
TXN_2729,90,0,100,100,40,0,54,OTP
TXN_2730,100,90,100,100,40,0,74,Block
TXN_2731,100,50,100,100,40,0,66,OTP
TXN_2732,100,0,100,50,40,0,48,Approve
TXN_2733,100,50,100,100,40,0,66,OTP
TXN_2734,100,0,100,100,40,40,62,OTP
TXN_2735,100,0,100,100,40,40,62,OTP
TXN_2736,100,0,100,50,40,0,48,Approve
TXN_2737,100,90,100,100,40,0,74,Block
TXN_2738,100,0,100,100,40,62,65,OTP
TXN_2739,100,50,100,0,40,0,51,OTP
TXN_2740,100,50,100,100,40,0,66,OTP
TXN_2741,100,0,100,50,40,0,48,Approve
TXN_2742,100,50,100,100,0,0,60,OTP
TXN_2743,100,90,100,100,0,0,68,OTP
TXN_2744,100,0,100,100,40,52,63,OTP
TXN_2745,100,0,100,100,40,0,56,OTP
TXN_2746,100,0,100,100,40,0,56,OTP
TXN_2747,100,50,100,100,40,0,66,OTP
TXN_2748,100,50,100,50,40,0,58,OTP
TXN_2749,100,50,100,100,0,0,60,OTP
TXN_2750,100,0,100,100,40,40,62,OTP
TXN_2751,50,50,100,100,40,0,56,OTP
TXN_2752,90,0,100,50,40,0,46,Approve
TXN_2753,100,0,100,0,40,48,48,Approve
TXN_2754,100,0,100,100,40,48,63,OTP
TXN_2755,100,0,100,100,0,62,59,OTP
TXN_2756,50,0,100,100,0,62,49,Approve
TXN_2757,100,0,100,100,40,40,62,OTP
TXN_2758,90,0,100,100,0,0,48,Approve
TXN_2759,90,0,100,50,40,62,55,OTP
TXN_2760,100,50,100,100,40,0,66,OTP
TXN_2761,100,40,100,50,40,0,56,OTP
TXN_2762,100,0,100,100,40,48,63,OTP
TXN_2763,100,40,100,50,0,0,50,Approve
TXN_2764,100,0,100,100,40,0,56,OTP
TXN_2765,100,50,100,50,40,0,58,OTP
TXN_2766,100,50,100,100,40,62,75,Block
TXN_2767,100,0,100,100,40,48,63,OTP
TXN_2768,100,0,100,0,0,0,35,Approve
TXN_2769,90,50,100,100,40,48,71,Block
TXN_2770,100,0,100,100,40,0,56,OTP
TXN_2771,100,0,100,50,40,48,55,OTP
TXN_2772,100,0,100,100,40,62,65,OTP
TXN_2773,100,0,100,0,0,48,42,Approve
TXN_2774,90,50,100,100,40,48,71,Block
TXN_2775,100,0,100,100,40,0,56,OTP
TXN_2776,100,50,100,70,0,52,63,OTP
TXN_2777,100,50,100,100,40,0,66,OTP
TXN_2778,100,0,100,100,40,0,56,OTP
TXN_2779,50,0,100,100,40,52,53,OTP
TXN_2780,100,50,100,50,40,0,58,OTP
TXN_2781,100,50,100,100,0,0,60,OTP
TXN_2782,100,40,100,100,40,0,64,OTP
TXN_2783,100,90,100,100,40,0,74,Block
TXN_2784,100,0,100,50,40,0,48,Approve
TXN_2785,100,0,100,100,40,0,56,OTP
TXN_2786,100,50,100,100,40,0,66,OTP
TXN_2787,50,50,100,100,40,0,56,OTP
TXN_2788,100,0,100,50,40,0,48,Approve
TXN_2789,50,50,100,100,40,0,56,OTP
TXN_2790,100,0,100,100,40,0,56,OTP
TXN_2791,100,50,100,100,40,0,66,OTP
TXN_2792,90,0,100,70,40,0,49,Approve
TXN_2793,100,0,100,100,40,52,63,OTP
TXN_2794,90,0,100,100,0,48,55,OTP
TXN_2795,90,0,100,100,0,48,55,OTP
TXN_2796,100,50,100,100,40,0,66,OTP
TXN_2797,100,0,100,100,40,0,56,OTP
TXN_2798,50,40,100,100,40,0,54,OTP
TXN_2799,100,50,100,100,0,0,60,OTP
TXN_2800,100,50,100,100,0,0,60,OTP
TXN_2801,100,0,100,100,40,62,65,OTP
TXN_2802,100,0,100,100,40,40,62,OTP
TXN_2803,100,0,100,100,0,0,50,Approve
TXN_2804,100,0,100,50,40,0,48,Approve
TXN_2805,100,50,100,100,40,0,66,OTP
TXN_2806,100,50,100,100,40,48,73,Block
TXN_2807,100,0,100,100,40,48,63,OTP
TXN_2808,100,50,100,0,0,0,45,Approve
TXN_2809,100,50,100,100,0,48,67,OTP
TXN_2810,100,50,100,100,0,0,60,OTP
TXN_2811,100,0,100,100,40,40,62,OTP
TXN_2812,100,0,100,100,40,0,56,OTP
TXN_2813,100,0,100,50,40,48,55,OTP
TXN_2814,100,0,100,100,0,48,57,OTP
TXN_2815,100,0,100,100,40,48,63,OTP
TXN_2816,100,50,100,100,40,0,66,OTP
TXN_2817,100,0,100,100,0,40,56,OTP
TXN_2818,100,50,100,100,40,0,66,OTP
TXN_2819,100,0,100,50,0,0,42,Approve
TXN_2820,100,0,100,100,0,0,50,Approve
TXN_2821,100,0,100,100,40,0,56,OTP
TXN_2822,90,50,100,50,0,40,56,OTP
TXN_2823,100,0,100,100,0,0,50,Approve
TXN_2824,100,0,100,50,40,0,48,Approve
TXN_2825,100,50,100,100,40,48,73,Block
TXN_2826,100,50,100,50,0,0,52,OTP
TXN_2827,100,50,100,50,0,0,52,OTP
TXN_2828,100,90,100,100,0,62,77,Block
TXN_2829,100,50,100,100,40,0,66,OTP
